alpha_freq,delta_freq,u_kmeans,g_kmeans,r_freq,i_kmeans,z_width,redshift_freq
4,10,6,10,34,12,3,29
4,10,6,9,30,11,3,33
4,10,7,11,43,13,4,31
8,5,3,6,15,7,2,30
8,5,4,7,20,8,2,3
4,8,2,2,1,1,1,8
3,6,10,14,34,10,3,20
2,3,13,15,40,10,3,26
11,2,14,13,41,11,3,24
1,0,9,10,20,7,2,16
2,6,2,3,5,3,1,4
1,1,6,7,18,7,2,11
1,1,5,5,6,3,1,11
11,0,9,12,30,9,3,19
11,2,4,6,18,7,2,32
4,0,9,13,34,9,3,21
4,10,6,4,4,3,1,4
5,10,6,9,30,11,3,28
11,0,2,2,1,1,1,11
11,0,10,13,36,10,3,20
8,4,2,2,4,3,1,9
1,1,9,12,27,8,3,19
7,6,3,4,9,5,2,2
3,9,2,1,1,1,0,7
3,10,3,3,3,2,1,9
4,10,7,6,7,3,1,14
7,8,10,13,46,15,4,15
3,9,9,12,42,13,4,15
3,10,4,5,12,6,2,3
3,5,8,11,22,7,2,20
9,8,13,16,50,11,3,3
3,9,6,8,23,10,3,0
3,9,2,3,7,4,2,0
4,10,7,11,40,13,4,30
0,6,5,8,24,10,3,30
7,9,8,11,27,8,3,24
5,6,4,5,9,4,1,12
7,1,14,12,28,9,3,19
2,5,12,9,18,7,2,14
7,8,6,9,30,12,3,32
3,9,14,10,23,8,3,13
3,9,11,12,27,8,3,22
4,10,13,15,38,10,3,22
9,3,14,12,30,8,2,23
1,4,3,4,11,5,2,0
0,5,8,11,44,14,4,2
8,2,12,12,43,14,4,30
4,10,12,15,44,12,3,27
4,10,13,11,21,7,2,16
4,10,8,12,30,9,3,24
4,10,8,13,33,9,3,24
2,8,7,9,35,12,3,33
3,9,6,5,8,4,1,11
4,10,1,2,2,2,1,9
8,6,11,13,41,10,3,27
3,1,11,11,41,13,4,7
3,1,10,11,29,7,2,6
7,2,8,10,25,8,2,23
3,9,9,18,50,14,3,28
7,7,9,12,49,15,4,32
3,3,7,7,24,7,2,4
3,3,8,8,13,5,2,17
5,0,4,4,6,3,1,11
8,3,11,15,43,11,3,23
2,3,10,12,26,8,3,20
3,4,9,10,22,8,2,18
1,1,8,9,21,8,3,13
1,1,10,13,39,10,3,22
4,0,9,12,35,10,3,23
7,3,1,1,1,2,1,4
11,3,4,6,13,6,2,1
7,4,2,2,5,4,2,2
8,3,2,4,10,5,1,15
3,9,7,9,35,12,3,33
4,10,5,5,12,5,2,5
4,10,4,6,18,8,3,33
7,9,2,2,2,2,1,9
7,9,14,14,43,10,3,25
7,9,6,5,9,4,1,12
1,8,6,8,23,10,3,2
5,6,4,4,9,4,2,9
5,6,4,4,5,3,1,11
0,0,10,14,46,12,3,29
7,9,10,12,25,8,3,18
6,5,3,6,17,8,3,32
5,4,8,13,31,9,3,23
6,0,10,13,37,9,3,25
4,10,8,11,22,7,2,21
6,2,8,10,36,12,4,7
6,9,14,10,19,7,2,17
6,9,3,3,2,2,1,12
6,9,3,2,1,1,1,8
4,0,9,13,32,9,3,23
3,0,11,14,36,10,3,20
2,3,10,14,37,10,3,22
3,4,11,11,23,8,2,21
6,3,13,12,28,9,3,17
9,3,11,14,39,11,3,22
3,4,3,3,5,3,1,9
3,5,9,8,14,6,2,15
4,10,11,17,47,12,3,25
3,3,13,13,39,10,3,24
9,6,7,8,25,11,3,33
1,3,13,13,37,10,3,22
2,4,4,4,4,3,1,9
2,4,5,5,8,4,1,12
3,5,3,3,3,2,1,8
4,5,4,4,3,2,1,11
4,9,6,8,31,11,3,33
4,10,6,8,22,9,3,1
6,4,3,4,10,5,2,7
0,4,10,12,32,9,3,19
8,4,4,5,14,6,2,4
8,4,2,6,14,6,2,14
1,3,6,5,9,4,1,12
10,3,10,14,28,8,3,4
3,8,9,12,43,14,4,1
6,8,8,10,39,14,4,0
4,5,7,6,9,4,1,13
5,6,12,11,35,10,3,25
9,4,11,14,33,9,3,16
3,2,2,5,15,8,3,5
10,6,3,4,12,6,2,0
10,6,1,1,0,1,0,5
10,10,7,7,16,7,2,1
3,6,10,17,49,12,3,28
7,2,13,15,41,10,3,26
1,1,8,8,18,7,2,12
4,9,9,14,41,10,3,26
4,0,11,12,26,8,3,21
11,4,5,5,7,3,1,11
10,3,10,12,24,8,2,19
8,7,1,2,2,2,1,2
8,7,5,7,17,7,3,7
8,6,1,2,3,3,1,0
3,9,8,10,39,12,3,23
4,10,7,9,30,11,3,1
7,9,6,9,32,11,3,30
1,3,8,13,50,15,4,31
11,3,8,8,26,10,3,33
1,1,9,12,25,8,3,17
9,4,6,6,8,4,1,13
9,7,2,2,1,1,0,8
9,7,1,2,2,2,1,7
3,9,9,10,28,10,3,3
4,10,6,8,21,9,3,0
4,10,10,11,23,9,3,17
5,0,2,3,4,2,1,11
4,5,3,4,8,4,1,11
4,5,4,5,9,4,1,9
5,6,3,3,3,2,1,8
5,6,11,9,17,7,2,15
3,2,12,9,17,6,2,16
3,2,9,14,38,10,3,26
9,4,8,12,47,15,4,33
9,4,8,11,43,14,4,33
2,3,4,3,3,2,1,10
2,5,4,4,4,2,1,10
2,5,11,15,49,12,3,26
5,6,6,6,9,4,1,13
5,6,6,6,11,4,1,13
2,3,5,4,5,3,1,10
2,3,3,3,3,2,1,10
3,5,3,3,4,3,1,8
3,4,12,15,49,14,4,25
5,10,8,11,45,14,4,25
11,4,11,12,27,9,3,18
5,2,14,14,38,10,3,19
5,0,9,9,18,6,2,16
8,7,6,8,24,10,3,29
1,3,9,7,14,5,2,13
8,0,8,10,22,7,2,17
6,10,11,12,27,9,3,20
6,10,7,8,17,7,2,14
1,2,7,13,47,14,4,27
5,4,11,12,30,9,3,18
5,4,7,10,26,9,3,24
10,2,14,12,30,9,3,15
10,2,14,13,33,9,3,22
10,2,13,12,29,8,3,20
0,0,10,13,47,14,4,29
2,10,10,9,18,6,2,15
6,9,3,4,6,3,1,8
8,8,11,14,37,10,3,25
7,8,10,10,20,7,2,19
8,3,13,11,23,7,2,20
9,3,4,3,3,2,1,10
3,5,0,0,0,0,0,7
0,6,10,14,46,11,3,24
0,0,1,2,3,2,1,8
8,6,5,5,8,4,1,9
9,5,13,11,34,10,3,26
11,3,13,12,34,10,3,16
1,8,0,0,0,0,0,2
3,9,6,8,22,9,3,5
0,5,8,10,39,13,4,33
8,7,2,6,21,10,3,1
6,2,13,12,28,9,3,21
7,4,5,7,22,8,3,24
1,4,14,13,39,10,3,24
9,4,9,9,19,6,2,2
9,7,11,14,41,10,3,25
9,7,11,17,48,12,3,26
0,0,8,11,42,12,4,26
0,0,10,13,40,10,3,21
8,9,13,16,49,12,3,30
7,10,12,16,41,11,3,24
9,7,6,5,5,3,1,13
5,8,9,12,29,9,3,17
4,10,6,7,19,8,3,1
3,4,8,11,21,7,2,17
5,6,9,9,15,6,2,15
4,5,14,9,18,7,2,15
11,5,13,15,50,12,3,3
9,3,8,9,22,9,3,1
3,4,3,4,7,4,1,11
5,6,3,4,8,4,2,9
2,3,3,4,5,3,1,13
4,5,1,1,1,1,0,8
5,6,0,0,0,0,0,8
5,6,5,5,7,3,1,12
3,5,10,11,31,11,3,6
0,1,11,12,33,8,2,4
1,1,13,11,26,8,2,5
5,4,9,12,26,8,3,19
10,2,11,12,32,9,3,23
5,2,11,8,17,5,2,6
8,5,8,11,42,14,4,33
8,7,3,3,5,3,1,1
8,7,5,4,6,3,1,3
2,6,4,4,11,5,2,3
3,2,5,4,5,3,1,12
5,8,12,13,36,9,2,6
4,4,8,11,42,14,4,33
11,6,14,12,50,15,3,5
5,7,10,12,27,8,2,22
5,0,11,14,28,9,2,18
1,1,5,6,14,6,2,13
1,1,6,7,15,6,2,15
0,1,7,8,19,7,2,14
5,0,9,11,24,8,2,20
6,7,13,15,49,12,3,4
4,0,8,14,38,11,3,17
3,9,9,8,15,6,2,15
3,9,14,13,32,9,3,22
3,9,3,4,8,4,2,8
6,3,4,5,12,6,2,6
7,9,6,6,7,3,1,13
8,8,10,11,25,8,2,18
5,0,9,11,27,9,3,18
5,0,12,13,37,9,3,26
11,4,8,10,35,13,4,0
3,9,9,12,45,15,4,33
3,9,4,7,17,7,2,30
4,10,6,8,21,9,3,0
4,10,8,11,43,13,4,31
4,10,14,12,39,12,4,7
4,10,2,3,5,4,1,0
10,5,5,5,10,4,2,12
8,8,14,14,39,10,3,23
3,4,10,11,27,8,3,25
3,5,12,11,22,7,2,19
2,4,4,3,4,2,1,10
2,3,2,1,0,1,0,8
11,3,10,11,26,8,2,20
11,3,8,13,40,11,3,16
4,5,1,2,4,3,1,7
5,6,6,6,11,4,1,13
11,5,6,8,24,9,3,32
6,0,11,10,22,8,2,19
6,0,8,12,38,10,3,26
1,1,9,13,38,10,3,6
0,0,10,15,49,15,4,28
3,9,14,18,50,13,2,5
10,10,2,1,0,0,0,2
6,2,3,4,5,3,1,11
9,6,10,8,21,8,3,3
7,0,13,9,18,6,2,17
8,0,8,11,31,9,3,20
3,9,10,12,39,12,3,14
3,9,5,7,21,9,3,27
4,9,8,11,41,12,3,28
4,10,5,9,30,11,3,30
0,3,13,15,49,13,3,26
3,10,5,6,14,6,2,5
3,10,3,4,10,5,2,1
8,8,1,3,6,3,1,13
1,8,6,6,13,6,2,3
3,4,4,4,4,3,1,11
3,4,4,4,8,4,1,10
4,5,3,3,3,2,1,10
3,9,9,14,37,9,2,6
5,0,14,13,32,8,2,21
5,0,8,11,37,11,3,25
2,3,5,5,11,5,2,8
0,0,9,13,44,13,4,27
3,1,4,5,10,5,2,8
11,4,9,14,35,10,3,19
1,3,8,11,29,9,3,19
1,3,12,13,32,9,3,19
6,9,11,15,49,12,3,26
5,9,8,9,16,6,2,16
4,9,13,12,34,9,3,24
10,4,8,14,38,10,3,23
9,9,5,9,29,11,3,32
4,4,8,9,18,7,2,14
5,0,9,12,27,9,3,18
4,4,9,13,50,15,4,29
6,9,8,12,39,10,3,25
5,9,2,2,1,1,1,8
4,4,3,5,11,5,2,5
5,5,7,10,35,12,4,1
0,7,8,11,45,14,4,32
5,6,3,4,6,4,1,12
6,6,12,12,27,9,3,18
2,4,6,5,7,3,1,13
2,4,3,3,4,3,1,10
2,4,3,3,3,2,1,10
9,7,7,10,38,13,4,30
8,10,4,4,5,3,1,11
10,2,10,15,41,11,3,21
10,2,13,9,17,7,2,15
2,9,12,15,42,11,3,22
3,2,8,7,12,5,2,14
9,8,10,9,17,6,2,15
8,9,11,13,36,8,2,5
9,3,5,5,6,3,1,13
11,4,5,5,5,3,1,12
3,2,9,12,22,8,2,17
6,8,7,11,41,13,4,31
0,6,11,15,48,12,3,26
2,5,11,11,28,9,2,21
2,5,6,6,11,4,2,11
3,9,11,15,37,10,3,23
3,10,8,7,12,5,2,15
4,10,10,14,39,10,3,25
4,10,4,3,3,2,1,9
5,10,3,5,13,6,2,7
2,4,12,15,48,12,3,27
11,0,15,12,27,9,3,20
0,1,6,6,11,4,1,8
0,1,10,13,38,10,3,19
5,0,6,7,11,4,1,14
6,9,4,7,22,9,3,23
7,9,13,11,23,7,2,22
7,8,9,8,15,6,2,14
7,8,11,10,21,7,2,17
3,5,15,12,27,9,3,17
3,5,4,4,4,2,1,9
2,6,5,8,27,11,3,31
5,0,8,12,47,15,4,29
3,9,13,12,29,9,3,3
3,9,4,6,17,7,2,31
3,10,9,8,16,6,2,3
3,10,5,7,18,8,3,5
3,9,4,6,19,8,3,32
3,10,5,8,25,10,3,23
7,9,4,4,4,3,1,12
5,2,10,13,29,9,3,21
1,7,7,9,25,10,3,2
2,4,5,4,4,2,1,12
11,0,8,10,18,7,2,15
10,2,15,13,27,8,2,22
10,4,12,11,22,8,2,17
10,4,14,13,39,10,3,23
2,4,6,6,10,4,1,12
3,5,12,13,36,9,3,23
8,4,10,11,32,9,3,25
4,5,11,12,31,8,3,23
6,7,11,15,42,11,3,23
7,2,10,9,23,9,3,6
3,5,11,14,35,10,3,21
1,4,15,12,38,10,3,22
1,3,3,4,7,4,1,9
1,8,1,1,1,1,1,2
7,1,9,9,23,8,2,5
9,5,4,7,19,8,3,32
2,5,2,2,2,2,1,6
8,8,11,13,29,9,3,23
8,8,12,11,25,8,2,20
11,0,15,12,25,8,3,19
4,10,5,5,7,3,1,13
4,10,5,5,6,3,1,13
11,5,8,10,28,9,3,22
0,5,4,8,22,10,3,29
5,0,11,16,34,9,3,26
6,9,8,11,23,8,3,18
7,9,13,12,25,8,3,20
8,8,10,11,24,8,2,17
8,8,10,11,22,7,2,21
8,8,9,10,22,8,2,18
3,9,8,10,32,11,3,32
2,3,12,13,32,9,3,20
7,3,11,13,35,9,3,23
4,10,7,10,37,13,4,32
3,10,5,8,27,11,3,32
0,0,8,10,27,10,3,10
1,0,6,7,17,7,2,13
10,3,7,12,38,11,3,28
9,3,1,1,1,2,1,8
7,1,11,11,23,8,2,19
7,1,10,12,35,10,3,3
8,6,10,12,28,9,3,19
9,5,9,12,38,10,3,26
8,3,14,13,36,9,3,21
3,5,6,5,7,3,1,13
0,0,8,12,43,13,4,27
0,0,10,10,20,7,2,16
4,4,13,16,30,10,3,18
3,4,5,5,6,3,1,13
4,5,5,5,8,4,1,11
5,4,9,11,26,8,2,19
6,0,10,14,43,11,3,24
3,9,8,11,42,13,4,32
3,9,5,8,27,11,3,27
4,9,1,2,2,2,1,2
7,4,9,15,38,11,3,19
3,2,10,9,16,6,2,15
8,1,12,13,37,10,3,24
4,10,8,10,50,14,5,10
11,5,6,10,36,12,4,30
8,2,10,11,42,14,4,5
7,7,9,12,47,15,4,6
3,3,8,3,2,2,1,10
3,3,12,14,40,10,3,24
4,7,3,4,9,4,2,9
11,4,10,12,33,9,3,20
10,4,9,12,34,10,3,20
2,7,5,8,23,10,3,30
7,3,13,14,33,9,2,26
4,10,8,11,48,14,4,29
3,9,4,6,15,7,2,1
8,8,8,9,23,9,3,4
7,2,14,12,27,9,3,16
11,5,9,10,35,11,3,0
7,9,12,11,22,7,2,19
2,3,2,2,6,4,2,6
2,4,9,8,15,6,2,14
2,4,8,14,48,14,4,28
2,4,3,3,5,3,1,10
2,4,2,1,0,1,0,8
0,0,11,14,37,10,3,24
5,2,8,10,23,8,2,18
4,5,5,4,7,4,1,9
6,2,12,15,39,9,3,25
6,9,10,12,39,12,4,14
9,7,2,3,7,4,1,7
3,9,6,8,28,11,3,33
4,10,8,12,42,13,4,4
4,10,8,12,41,12,4,23
4,10,9,12,46,14,4,33
4,10,7,11,40,13,4,29
3,8,12,17,49,13,2,2
5,10,8,9,45,13,3,7
11,5,6,8,27,13,3,33
0,4,10,13,33,9,3,19
1,3,12,16,44,11,3,25
1,3,13,17,48,12,3,26
1,3,15,15,30,9,3,22
5,8,8,11,21,7,2,18
4,0,14,12,34,9,3,25
10,3,9,10,37,12,4,17
1,0,8,13,47,13,3,28
8,3,3,4,4,2,1,12
0,3,8,9,18,6,2,16
9,6,3,6,14,7,2,29
4,8,9,9,16,6,2,15
6,9,11,12,24,8,2,19
9,4,10,11,21,8,2,16
9,7,2,2,2,2,1,8
9,7,4,3,4,3,1,9
11,0,7,7,13,5,2,15
4,10,5,4,3,2,1,3
2,4,13,16,49,12,3,27
4,5,8,11,41,13,3,28
2,8,5,6,16,7,2,2
6,7,9,13,37,10,3,20
11,0,11,16,50,15,4,27
11,5,7,11,32,10,3,25
11,5,10,13,38,10,3,22
11,5,4,3,3,2,1,9
0,5,10,13,39,10,3,3
6,7,8,10,29,10,3,31
3,6,4,7,39,11,2,30
7,8,13,11,25,8,3,17
8,8,8,8,14,5,2,15
3,9,9,11,35,12,4,12
3,9,9,16,41,11,3,23
3,9,14,17,48,12,3,26
4,10,10,13,30,9,3,23
4,10,7,7,13,5,2,13
4,10,7,6,9,4,1,14
3,2,12,14,38,8,2,6
8,8,7,10,38,12,4,22
6,9,12,18,19,13,3,31
2,4,14,5,45,11,1,6
3,1,7,6,11,5,2,6
7,2,13,10,20,7,2,16
4,10,5,3,3,2,1,5
4,10,6,7,21,8,3,30
11,4,13,11,38,12,4,0
4,10,11,10,19,7,2,16
4,10,5,5,10,4,1,8
6,9,3,4,10,5,2,8
9,7,3,4,5,3,1,9
2,4,6,6,10,4,1,11
2,4,2,1,1,1,0,8
0,0,9,13,47,15,5,28
3,5,5,5,11,4,1,10
3,2,13,12,28,9,3,20
7,2,8,9,34,12,3,5
2,4,5,5,7,4,1,11
9,8,7,9,30,11,3,1
6,10,5,5,6,3,1,11
9,8,5,5,10,4,2,13
3,7,7,10,31,9,3,25
0,6,11,15,41,9,2,3
11,0,10,12,27,8,2,24
2,5,9,16,45,12,3,28
11,4,14,13,39,10,3,20
11,5,4,4,4,2,1,9
1,4,9,9,27,10,3,2
0,4,8,13,47,14,4,33
0,4,8,11,43,14,4,31
7,3,9,13,35,10,3,21
7,6,4,4,7,4,1,14
3,9,7,8,27,9,3,22
6,3,4,5,13,6,2,7
6,3,1,3,8,4,2,31
9,5,5,3,2,1,0,2
7,8,10,11,26,9,3,19
7,1,10,9,18,6,2,18
7,1,14,15,37,10,3,25
0,0,10,9,17,6,2,15
7,9,9,10,26,9,3,18
3,9,2,5,14,6,2,32
4,10,1,2,1,2,1,6
4,10,2,3,8,5,2,5
4,10,2,2,1,2,1,2
9,4,13,15,39,11,3,20
10,5,2,1,0,0,0,8
2,4,4,5,6,3,1,13
2,4,3,3,2,2,1,10
3,5,13,13,31,9,3,17
3,5,7,7,13,5,2,14
0,0,10,13,47,14,4,22
2,3,10,9,24,8,2,14
7,0,8,9,33,12,4,5
6,9,6,10,39,12,4,30
3,5,8,7,13,5,2,14
4,5,1,2,2,2,1,8
5,6,6,5,6,3,1,13
5,6,4,4,6,3,1,12
6,8,9,11,42,12,3,24
6,2,4,4,8,4,1,9
6,9,12,16,49,13,3,29
5,0,10,13,30,8,3,24
10,5,3,4,11,5,2,0
5,8,11,13,38,10,3,24
9,4,7,7,17,7,2,1
10,3,12,15,38,10,3,23
10,2,5,4,4,2,1,10
5,4,10,13,34,9,3,21
5,4,8,9,18,7,2,15
10,2,13,11,22,8,2,15
10,2,15,10,23,7,2,21
7,2,1,2,2,2,1,3
4,10,6,7,19,8,3,1
4,10,7,10,39,12,4,29
10,5,10,14,36,10,3,18
10,5,12,17,40,10,3,26
0,0,11,9,17,6,2,16
2,4,2,2,1,1,0,12
3,4,5,4,6,3,1,10
3,5,4,4,10,5,2,8
3,5,11,11,25,8,3,22
2,4,6,4,2,2,1,13
0,0,13,10,21,7,2,18
0,0,15,13,31,9,3,23
0,0,9,14,46,13,4,25
6,0,7,11,27,8,3,20
10,6,5,5,12,5,2,2
2,1,1,1,0,0,0,7
2,1,0,0,2,0,0,6
2,1,0,0,0,0,0,5
1,0,8,7,13,5,2,14
1,0,9,11,28,8,2,20
3,5,12,14,41,11,3,25
8,9,9,12,33,9,3,22
3,8,9,11,41,12,3,28
9,4,5,8,22,9,3,30
4,6,7,11,44,11,3,29
1,5,7,9,24,8,3,14
0,5,15,15,47,12,3,23
9,9,8,10,35,11,3,1
6,8,8,12,46,14,4,28
2,3,4,4,4,2,1,10
3,5,13,14,38,10,3,22
8,7,10,11,47,15,4,7
8,0,2,2,1,1,0,8
1,1,10,14,49,15,5,14
1,5,7,11,39,12,4,32
5,8,2,2,2,2,1,8
6,9,12,17,42,11,3,24
5,6,11,12,30,9,3,20
5,6,12,5,10,4,1,10
5,6,1,1,0,0,0,7
7,10,11,14,29,8,2,23
4,10,12,15,49,13,3,27
4,2,3,6,18,8,3,30
2,5,10,12,24,8,2,19
6,2,9,8,14,5,2,16
7,2,10,16,38,10,3,24
10,2,10,13,33,9,3,19
3,10,11,15,44,12,3,30
3,6,8,11,22,8,2,19
4,2,12,14,38,8,2,5
3,9,14,15,43,12,3,19
9,5,10,11,43,14,4,32
9,6,12,15,44,11,3,25
7,8,10,14,42,10,3,4
6,0,6,5,9,4,1,12
6,9,11,17,47,12,3,26
8,8,4,4,6,3,1,12
11,2,10,14,39,10,3,19
6,9,7,10,38,12,4,23
1,1,11,12,29,9,3,17
11,1,5,7,19,8,3,13
1,1,10,14,49,14,4,27
5,0,11,14,42,11,3,26
11,5,12,16,49,13,3,25
0,4,8,10,34,12,3,4
4,6,7,9,16,6,2,15
2,6,3,5,15,7,2,33
2,6,6,8,27,11,3,30
2,6,6,10,32,12,4,29
4,10,14,16,46,12,3,27
3,9,6,9,29,10,3,31
3,9,7,10,30,10,3,12
4,10,12,12,32,9,3,19
6,3,10,12,45,15,4,7
9,5,5,5,9,4,1,9
11,0,8,12,31,9,3,24
0,3,14,12,24,8,2,18
1,3,15,12,35,10,3,25
5,2,4,6,13,5,2,14
9,4,9,11,28,9,3,19
10,5,11,9,17,6,2,15
10,3,7,9,31,12,4,3
5,2,2,2,3,2,1,8
1,3,9,11,34,10,3,24
10,3,12,13,33,9,3,21
3,9,5,7,19,8,3,32
3,9,8,11,44,13,4,32
6,9,3,4,8,4,2,8
6,9,3,3,5,3,1,10
8,3,9,13,32,9,3,21
3,5,9,11,28,9,3,18
7,7,11,12,48,15,4,7
10,4,15,9,15,6,2,16
10,4,14,14,33,10,3,19
3,9,6,9,34,12,4,32
7,2,9,10,40,13,4,5
0,7,8,11,44,15,4,0
6,2,5,5,9,4,1,12
6,2,11,10,24,8,2,20
1,4,11,11,25,8,3,19
8,9,13,12,31,9,3,4
5,0,10,11,25,8,3,28
6,0,12,12,37,10,3,24
3,2,13,11,23,8,2,18
3,2,12,12,34,9,3,24
6,8,7,12,45,15,4,29
9,7,2,1,0,1,0,10
0,0,12,11,22,8,2,17
11,5,15,13,46,11,3,4
5,0,5,5,7,3,1,12
4,0,8,9,23,8,2,6
6,2,8,12,36,10,3,21
6,2,10,13,30,9,3,20
4,5,7,9,32,12,3,33
5,6,4,5,9,4,1,9
5,6,5,5,10,4,2,9
3,9,6,10,31,11,3,32
3,9,8,9,29,11,3,33
4,10,1,1,1,1,1,2
1,0,10,12,42,13,4,27
3,5,10,13,43,11,3,26
3,5,11,14,40,10,3,21
7,9,8,8,15,6,2,15
8,0,12,8,15,6,2,15
6,10,3,6,17,8,2,5
6,10,7,7,17,7,2,3
8,8,7,10,23,8,2,21
4,8,9,13,27,8,3,21
9,5,2,1,0,0,0,9
9,4,10,10,19,7,2,16
9,6,10,11,23,7,2,2
4,2,4,4,6,4,1,6
4,0,10,15,31,8,3,25
6,0,8,12,29,8,2,26
2,3,4,4,9,4,1,8
4,5,9,7,12,5,2,13
10,4,8,12,28,9,3,20
1,0,8,14,44,12,3,29
8,2,4,3,2,2,1,10
1,1,3,4,10,5,2,8
6,2,9,7,12,5,2,14
10,3,10,13,29,9,3,19
1,7,7,8,22,9,3,2
7,9,12,13,32,7,2,4
0,0,5,4,6,3,1,10
4,9,7,9,30,11,3,26
4,10,2,1,1,2,1,2
3,5,10,11,28,9,3,18
3,5,15,9,17,6,2,17
6,0,9,13,41,10,3,25
5,0,8,11,25,8,2,24
6,0,9,14,33,9,3,22
6,2,14,12,32,9,3,23
9,4,8,10,35,12,4,0
7,4,3,4,8,4,1,12
2,4,3,3,2,2,1,11
4,5,4,3,3,2,1,11
6,8,7,7,11,3,1,5
6,8,14,11,43,13,4,1
3,4,4,5,11,5,2,12
0,4,6,6,10,4,1,13
0,4,4,3,2,2,1,11
3,5,1,1,0,1,0,7
1,0,8,10,32,10,3,20
5,9,9,14,42,11,3,27
5,9,9,10,27,8,3,22
5,9,10,12,33,9,3,18
5,9,10,17,43,11,3,22
6,9,10,14,35,9,3,23
3,9,12,13,43,11,3,24
3,10,9,8,13,5,2,15
5,0,14,14,33,9,3,23
4,5,8,12,46,14,4,22
7,8,7,6,10,4,1,13
8,2,5,7,17,7,2,14
2,1,9,10,21,8,2,13
4,9,8,14,41,10,3,23
7,5,6,9,19,7,2,21
9,7,15,14,44,12,3,31
9,7,10,12,25,8,2,20
7,2,5,5,8,4,1,13
6,2,8,12,30,9,3,22
0,1,6,9,33,11,4,32
0,1,10,11,24,7,2,5
1,1,11,13,35,8,2,3
2,9,8,10,41,14,4,2
5,9,10,13,35,10,3,22
4,8,10,10,24,8,2,24
5,8,14,13,31,9,3,24
7,7,9,11,44,15,4,5
5,0,9,13,30,9,3,21
9,4,9,9,32,11,3,5
0,6,7,17,49,12,3,25
5,2,12,13,39,10,3,24
9,3,13,9,22,7,5,14
3,4,13,13,31,9,3,18
2,4,5,5,10,4,1,8
10,7,14,13,40,11,3,20
7,1,9,14,36,9,3,26
8,4,7,10,38,13,4,33
7,6,2,4,9,5,2,5
8,4,3,6,17,8,3,30
11,3,14,15,42,11,3,26
1,3,4,4,5,3,1,11
3,4,3,3,4,3,1,9
3,4,3,3,6,4,1,7
4,5,7,6,10,4,2,10
5,6,5,5,7,4,1,12
5,6,2,3,3,2,1,10
5,6,3,4,9,5,2,8
10,2,12,18,48,12,3,24
11,2,9,9,16,6,2,16
0,0,8,12,35,9,3,22
0,0,15,13,30,9,3,24
5,2,12,17,9,4,1,11
5,2,13,14,25,8,3,19
3,10,5,4,5,3,1,8
11,4,4,4,4,3,1,9
10,4,11,14,44,10,3,26
2,4,12,12,33,9,3,22
2,5,9,12,31,9,3,17
2,4,9,10,20,7,2,14
4,5,3,2,1,1,0,9
3,4,4,3,3,2,1,10
5,6,1,0,0,0,0,8
8,7,9,10,30,11,3,1
1,4,12,14,45,11,3,2
1,4,14,12,33,9,3,21
7,2,5,4,5,3,1,12
1,1,9,10,24,8,2,19
2,1,12,14,36,10,3,22
1,1,6,6,11,4,1,12
3,2,9,11,24,8,2,19
3,2,11,12,32,8,2,26
4,5,3,3,6,4,2,7
9,5,1,2,3,2,1,1
2,6,13,15,46,12,3,25
7,9,10,16,42,10,3,25
7,9,10,12,38,11,3,15
4,3,3,6,18,8,3,32
2,4,4,3,3,2,1,10
3,4,5,5,9,4,1,11
5,6,5,5,6,3,1,13
11,5,10,9,25,10,3,2
0,6,6,9,36,12,4,32
11,5,5,8,22,9,3,30
7,10,10,11,22,8,2,18
9,6,4,4,7,4,1,8
7,10,10,14,46,12,4,23
3,8,7,9,29,11,3,29
3,9,10,10,18,7,2,5
1,3,9,17,43,11,3,26
5,8,11,12,32,9,3,20
9,4,10,13,44,13,4,1
7,4,12,13,29,9,3,15
11,3,8,10,28,8,2,3
3,3,4,3,1,1,1,3
1,0,8,13,47,14,4,29
6,9,8,12,44,13,4,10
5,1,10,11,39,13,4,7
6,3,8,10,36,12,4,33
2,9,12,12,37,10,3,13
10,4,14,14,40,10,3,20
7,7,15,14,43,11,3,28
11,3,13,11,37,12,3,0
7,9,3,4,9,4,1,12
6,9,10,14,33,9,3,21
7,9,9,11,25,8,2,20
6,5,12,11,23,8,2,2
6,0,14,9,19,6,2,20
6,0,8,12,40,11,3,23
5,0,2,3,3,2,1,11
6,8,12,15,42,10,3,4
5,6,5,5,7,3,1,11
10,7,10,12,33,11,4,20
5,2,9,11,22,8,2,16
5,0,9,12,26,8,2,22
10,5,4,5,11,5,2,3
0,2,11,13,46,12,3,27
6,5,10,13,39,10,3,23
7,7,5,5,10,4,1,11
6,10,6,6,10,4,1,10
0,4,8,13,42,11,3,23
5,2,14,13,30,9,3,19
2,1,2,1,0,0,0,6
1,0,14,14,47,13,3,26
9,7,6,6,7,3,1,13
2,4,5,5,7,4,1,12
3,9,5,7,22,9,3,32
4,10,4,3,3,2,1,2
4,10,4,5,11,5,2,0
4,0,10,12,36,10,3,25
1,3,12,14,30,8,2,23
4,6,9,13,50,14,4,28
4,6,9,14,49,13,3,26
11,5,10,13,30,9,3,17
1,5,15,14,48,15,3,30
3,8,9,12,47,14,4,0
5,8,15,16,45,12,3,27
5,8,5,5,8,4,1,11
3,4,14,12,25,8,3,18
3,5,14,13,30,8,3,4
7,9,6,6,12,5,2,10
5,6,2,2,3,2,1,9
