,alpha_freq,delta_width,u_freq,g_freq,r_width,i_freq,z_width,redshift_width
57951,2,2,0,0,1,0,2,0
57952,2,4,2,2,2,1,2,1
57953,4,3,4,1,2,1,2,1
57954,4,3,0,0,1,1,2,0
57955,3,1,3,4,3,2,3,3
57956,0,0,1,0,1,0,1,0
57957,2,5,3,4,3,2,3,3
57958,3,5,3,3,3,3,4,2
57959,3,5,4,3,3,2,3,2
57960,2,5,1,0,1,0,1,0
57961,3,2,2,1,2,1,2,1
57962,0,5,1,1,3,2,4,0
57963,1,5,1,1,3,3,4,0
57964,1,5,1,2,3,3,4,12
57965,3,4,0,1,2,2,3,6
57966,2,6,3,3,3,2,3,0
57967,1,6,2,2,3,3,3,1
57968,1,6,1,2,3,4,4,5
57969,1,6,2,2,3,3,4,0
57970,4,3,2,3,4,4,5,12
57971,4,2,2,1,2,1,2,0
57972,0,2,4,3,3,2,3,2
57973,0,2,3,4,3,3,3,8
57974,3,4,4,3,3,4,4,0
57975,2,1,1,0,1,0,2,0
57976,2,3,0,1,2,1,2,0
57977,1,3,1,0,1,0,1,0
57978,1,3,4,2,2,1,2,2
57979,3,5,1,2,3,4,5,0
57980,0,0,0,0,0,0,0,0
57981,4,2,4,4,3,2,3,3
57982,1,3,3,4,4,4,5,4
57983,1,4,3,2,3,2,3,2
57984,2,1,4,2,3,2,3,2
57985,1,3,1,0,1,0,1,0
57986,2,5,2,2,3,2,3,1
57987,3,3,4,4,3,3,4,3
57988,4,2,1,1,1,0,2,1
57989,0,2,4,4,3,3,4,2
57990,4,0,0,0,1,1,2,0
57991,0,1,3,4,3,3,4,3
57992,0,1,2,4,3,4,4,3
57993,0,1,2,2,2,1,2,2
57994,1,3,3,3,3,4,4,3
57995,2,4,3,2,2,1,2,2
57996,2,3,0,1,2,1,3,0
57997,1,2,0,0,2,2,3,0
57998,3,6,0,0,0,0,0,0
57999,3,6,4,4,3,3,4,3
58000,2,1,4,3,3,2,3,3
58001,3,1,0,1,2,2,3,2
58002,0,1,1,1,2,1,3,0
58003,0,1,2,1,2,1,2,0
58004,0,1,2,1,2,2,3,1
58005,2,3,4,3,3,2,3,2
58006,4,2,1,1,1,0,2,1
58007,0,1,1,1,2,1,2,0
58008,2,5,2,1,2,1,2,1
58009,4,1,3,4,4,4,5,5
58010,1,5,2,2,2,1,2,2
58011,3,5,1,2,3,3,4,3
58012,2,2,2,2,3,3,4,3
58013,0,1,3,2,2,2,3,3
58014,0,1,3,2,3,2,3,3
58015,0,1,3,2,2,1,2,1
58016,0,1,1,1,2,1,3,0
58017,3,1,2,1,2,1,2,2
58018,0,1,1,2,3,4,4,9
58019,0,1,4,3,3,2,3,2
58020,4,3,1,1,2,2,3,0
58021,2,3,3,4,3,3,3,3
58022,2,3,0,0,1,0,1,0
58023,2,3,0,0,0,0,0,0
58024,4,2,0,0,0,0,1,0
58025,3,4,0,0,1,0,2,0
58026,3,4,2,1,2,2,3,0
58027,2,2,4,4,3,2,3,2
58028,4,5,0,0,1,1,2,0
58029,4,0,1,1,2,1,3,0
58030,2,2,3,4,3,3,3,2
58031,4,4,4,2,2,1,3,2
58032,4,5,4,2,3,2,3,0
58033,1,2,4,2,2,1,2,1
58034,1,3,1,1,2,1,3,1
58035,1,3,1,1,1,0,2,0
58036,1,3,2,2,3,2,3,2
58037,2,5,4,4,3,3,3,0
58038,2,2,0,0,1,0,2,0
58039,3,2,0,1,2,1,3,0
58040,1,2,1,1,1,0,2,1
58041,3,4,2,2,3,3,4,0
58042,1,3,3,4,4,4,4,3
58043,4,4,0,0,1,0,1,0
58044,1,3,4,4,3,3,4,3
58045,1,3,4,4,3,2,3,3
58046,0,1,2,2,3,4,4,6
58047,2,1,0,0,0,0,1,0
58048,2,1,4,3,3,2,3,2
58049,0,1,3,3,3,3,4,3
58050,1,5,4,4,4,4,4,4
58051,4,1,2,4,4,4,4,4
58052,0,1,2,1,2,1,2,0
58053,0,1,3,3,3,1,2,0
58054,0,1,4,3,3,3,4,0
58055,0,1,2,2,3,3,4,0
58056,1,4,3,4,3,3,3,3
58057,4,0,1,0,1,0,1,0
58058,3,6,2,2,3,3,4,4
58059,2,1,0,0,1,0,1,0
58060,4,2,4,2,3,3,4,4
58061,1,3,3,3,3,2,3,2
58062,2,4,3,4,4,4,4,4
58063,2,4,0,0,0,0,0,0
58064,1,2,1,1,1,0,2,0
58065,1,3,4,3,3,2,3,2
58066,1,3,3,4,3,3,3,7
58067,2,4,2,2,3,1,3,2
58068,2,4,1,0,1,0,1,0
58069,4,2,1,1,1,0,2,0
58070,0,1,4,4,4,4,4,4
58071,0,2,3,3,3,2,3,2
58072,2,2,2,3,3,1,3,2
58073,3,4,1,3,4,4,4,9
58074,3,4,3,3,3,4,4,9
58075,3,5,4,4,4,3,3,4
58076,2,1,0,0,0,0,1,0
58077,1,6,1,1,1,0,2,0
58078,0,1,1,2,2,1,2,2
58079,1,5,0,1,2,1,3,0
58080,1,5,0,0,1,1,2,0
58081,1,3,0,0,1,0,1,0
58082,2,4,1,0,1,0,1,0
58083,2,4,0,0,1,0,1,0
58084,0,1,3,3,3,2,3,3
58085,0,3,3,3,3,1,3,2
58086,0,5,3,4,4,3,4,3
58087,1,3,3,3,3,2,3,2
58088,2,5,0,0,1,0,1,0
58089,4,3,0,0,1,0,1,0
58090,3,3,3,4,3,2,3,3
58091,4,2,1,2,3,4,4,10
58092,3,4,3,3,4,4,5,0
58093,3,1,4,3,3,2,3,2
58094,0,1,3,2,3,2,3,1
58095,0,1,0,0,0,0,0,0
58096,1,3,2,3,3,4,4,5
58097,0,3,4,3,3,2,3,2
58098,0,3,3,4,3,3,3,3
58099,1,3,4,3,4,3,5,4
58100,2,2,4,3,3,3,3,2
58101,2,0,0,1,2,1,3,0
58102,1,7,3,3,3,2,3,2
58103,1,7,1,1,2,1,2,0
58104,2,3,2,2,2,1,3,2
58105,4,1,4,2,2,1,3,2
58106,4,1,4,1,2,1,2,1
58107,4,2,4,4,3,3,3,2
58108,4,2,4,1,2,1,2,1
58109,2,1,3,2,3,1,3,2
58110,2,7,2,3,3,2,3,3
58111,1,5,0,0,1,0,1,0
58112,4,4,4,4,4,4,4,4
58113,4,4,2,2,3,2,3,3
58114,3,6,4,4,4,4,4,3
58115,2,6,3,4,4,4,4,3
58116,1,1,1,1,2,2,3,13
58117,1,1,4,4,3,1,2,0
58118,1,1,0,1,2,1,3,0
58119,0,1,3,3,4,4,5,0
58120,3,6,0,0,0,0,0,0
58121,3,5,3,3,3,2,3,3
58122,3,6,3,2,2,1,2,1
58123,3,6,0,0,0,0,1,0
58124,4,4,2,2,3,2,6,0
58125,4,4,4,2,2,1,2,0
58126,0,1,2,4,4,4,5,5
58127,1,2,0,1,2,1,3,0
58128,3,4,3,3,4,4,5,0
58129,0,1,2,3,3,2,3,3
58130,3,6,1,1,2,1,2,0
58131,2,5,2,3,3,2,3,3
58132,2,5,4,4,4,3,3,4
58133,3,6,4,4,3,3,4,3
58134,3,5,2,3,3,2,3,3
58135,3,6,1,1,1,1,2,0
58136,4,2,2,3,3,3,4,0
58137,2,3,0,0,1,0,1,0
58138,1,3,4,3,3,2,3,2
58139,1,3,2,3,4,4,4,4
58140,1,3,2,4,3,3,3,3
58141,2,4,0,0,0,0,0,0
58142,2,4,2,4,4,4,5,4
58143,3,4,0,1,2,1,2,0
58144,0,3,1,0,1,0,1,0
58145,1,3,3,2,2,1,3,1
58146,1,3,4,4,4,3,3,0
58147,3,3,2,4,3,3,3,3
58148,1,2,2,2,3,4,4,0
58149,3,5,3,2,2,1,3,2
58150,3,3,2,2,3,4,4,12
58151,1,6,3,3,3,2,3,1
58152,0,1,4,3,3,2,3,2
58153,0,1,4,3,3,2,3,2
58154,0,1,3,3,3,2,3,3
58155,1,3,2,4,4,4,5,4
58156,2,4,4,4,3,2,3,3
58157,1,4,3,4,3,3,3,3
58158,2,6,4,3,3,2,3,4
58159,1,5,3,4,3,3,3,2
58160,0,1,2,2,3,4,4,4
58161,0,2,4,3,3,2,3,3
58162,4,3,2,2,3,3,4,0
58163,0,5,4,3,4,3,4,0
58164,0,5,0,0,1,0,2,0
58165,4,2,4,2,2,1,2,2
58166,4,2,4,4,3,2,3,3
58167,3,5,1,1,1,0,2,1
58168,0,1,2,2,3,2,3,2
58169,0,1,1,1,1,0,2,1
58170,0,1,2,1,2,1,2,1
58171,4,1,2,3,3,3,4,4
58172,0,1,4,4,4,3,3,4
58173,1,1,0,1,2,1,3,7
58174,1,4,1,1,2,3,4,6
58175,4,4,1,2,3,3,4,9
58176,3,5,3,4,3,2,3,3
58177,1,2,1,2,3,1,2,0
58178,1,2,4,3,3,2,3,1
58179,4,3,1,1,1,0,2,1
58180,2,5,3,1,2,1,2,0
58181,2,4,0,0,1,0,1,0
58182,2,4,0,0,1,0,1,0
58183,2,4,0,0,1,0,1,0
58184,2,4,1,0,1,0,1,0
58185,0,3,1,0,1,0,1,0
58186,0,3,3,2,2,1,3,2
58187,4,2,4,4,3,3,4,0
58188,1,5,1,1,1,0,2,1
58189,0,3,2,3,4,4,5,11
58190,1,3,3,4,3,3,3,3
58191,3,6,2,1,2,1,2,1
58192,0,1,1,3,3,3,4,6
58193,4,3,0,0,1,0,2,0
58194,2,5,3,2,2,1,3,1
58195,0,1,3,4,4,4,5,4
58196,0,1,3,3,4,4,5,2
58197,0,1,3,3,4,4,5,11
58198,1,4,4,4,4,4,5,4
58199,1,6,2,3,4,4,4,9
58200,3,4,0,0,1,1,2,0
58201,3,4,0,0,1,0,2,0
58202,1,3,4,4,3,3,3,3
58203,3,3,3,4,3,2,3,2
58204,2,2,2,2,2,1,3,2
58205,2,6,1,1,1,0,2,1
58206,2,6,3,3,3,2,3,2
58207,0,1,2,2,3,2,3,3
58208,0,1,4,4,4,4,5,4
58209,0,1,2,3,3,2,3,2
58210,0,1,4,3,3,4,4,4
58211,0,1,4,4,3,3,3,3
58212,0,3,4,3,4,3,4,3
58213,0,1,2,3,3,2,3,0
58214,0,1,4,4,3,3,3,2
58215,1,5,4,4,4,3,4,4
58216,0,1,3,3,3,2,3,2
58217,0,1,3,3,3,2,3,2
58218,0,1,0,0,1,0,1,0
58219,2,5,3,4,4,4,4,0
58220,4,3,0,0,2,1,2,0
58221,2,6,3,3,3,3,4,0
58222,3,5,2,1,2,1,3,0
58223,3,5,3,4,3,3,4,3
58224,1,6,4,3,3,2,3,2
58225,2,5,1,1,2,1,3,0
58226,2,1,3,4,3,3,3,2
58227,3,4,1,1,1,0,2,0
58228,3,3,2,3,4,4,5,0
58229,4,2,4,4,3,3,3,3
58230,4,2,4,3,3,3,3,3
58231,4,2,2,3,3,3,3,3
58232,3,2,3,2,3,2,3,2
58233,2,5,1,1,1,0,2,0
58234,2,6,4,4,4,3,4,3
58235,3,5,2,3,3,2,3,3
58236,3,5,3,3,3,3,4,3
58237,4,4,1,1,2,2,3,0
58238,3,5,4,4,4,4,4,7
58239,4,3,3,4,3,3,4,3
58240,4,2,4,4,3,3,3,2
58241,2,4,3,3,3,2,3,3
58242,1,1,4,4,3,3,4,2
58243,1,3,3,4,4,4,4,3
58244,1,3,4,4,4,3,4,3
58245,1,3,4,4,4,4,4,3
58246,2,4,3,3,4,4,5,0
58247,2,4,1,2,3,4,4,11
58248,1,6,0,1,3,2,4,9
58249,2,6,2,2,3,4,5,9
58250,2,5,4,4,4,3,3,0
58251,2,5,0,1,2,1,2,0
58252,3,3,3,2,2,1,3,1
58253,1,6,4,4,3,2,3,3
58254,1,6,2,3,4,4,5,6
58255,1,6,2,3,4,4,5,7
58256,1,6,2,3,4,4,5,3
58257,3,1,0,0,0,0,1,0
58258,0,1,4,3,3,2,3,2
58259,2,1,4,4,3,3,3,2
58260,3,1,4,3,3,2,3,3
58261,4,1,0,0,0,0,0,0
58262,3,3,1,2,3,4,4,12
58263,3,2,0,1,2,1,3,0
58264,3,2,2,2,3,3,4,0
58265,2,1,4,3,3,2,3,3
58266,1,3,4,4,3,2,3,3
58267,0,1,3,4,3,3,3,3
58268,2,4,3,4,4,3,3,4
58269,0,5,1,2,3,3,4,0
58270,1,3,0,0,1,0,1,0
58271,1,2,4,3,3,2,3,3
58272,2,5,2,2,4,4,5,0
58273,2,2,0,0,1,0,2,0
58274,2,4,0,0,1,0,1,0
58275,2,4,0,0,1,0,1,0
58276,2,5,1,3,3,4,5,7
58277,2,5,1,2,3,4,4,10
58278,1,5,4,3,3,3,4,1
58279,2,2,1,0,1,0,2,0
58280,2,5,0,1,2,2,4,0
58281,0,1,3,3,3,3,4,1
58282,0,1,2,3,3,2,3,4
58283,0,1,4,4,3,2,3,3
58284,3,2,2,1,2,1,2,0
58285,0,3,2,1,2,1,2,1
58286,1,3,0,0,1,0,1,0
58287,1,3,1,0,1,0,1,1
58288,1,3,1,1,1,0,2,0
58289,1,3,4,4,3,2,3,3
58290,1,3,4,2,2,1,2,1
58291,1,4,3,4,4,4,5,4
58292,3,6,3,4,3,3,4,3
58293,2,1,4,4,3,3,4,3
58294,4,2,2,2,3,2,3,3
58295,3,6,1,1,2,1,2,0
58296,2,6,3,3,4,4,4,1
58297,4,4,0,1,2,2,3,6
58298,3,1,1,1,3,3,4,14
58299,2,1,3,4,3,3,3,4
58300,3,5,3,4,3,3,3,3
58301,1,5,2,2,3,2,3,2
58302,0,3,1,0,1,1,2,0
58303,3,2,1,0,1,0,1,0
58304,3,1,4,3,3,2,3,2
58305,2,6,3,2,3,2,3,2
58306,0,1,2,4,4,4,5,5
58307,1,6,3,2,3,3,4,3
58308,0,3,4,4,4,3,4,0
58309,4,5,3,2,3,2,3,0
58310,4,3,2,3,3,3,4,2
58311,4,3,4,4,3,3,4,3
58312,1,3,3,3,3,2,3,2
58313,4,5,3,3,3,3,4,11
58314,4,4,0,0,1,1,2,0
58315,0,1,4,3,3,2,3,2
58316,0,1,3,4,3,3,3,3
58317,0,1,3,3,3,2,3,2
58318,0,1,2,3,3,3,4,4
58319,0,1,2,1,2,1,2,1
58320,0,1,3,4,4,4,5,8
58321,1,4,0,0,1,0,1,0
58322,3,5,2,1,2,1,2,1
58323,3,5,1,1,2,1,2,0
58324,3,5,0,0,1,0,1,0
58325,2,2,0,0,1,0,1,0
58326,2,2,4,4,3,3,3,3
58327,2,2,4,3,3,2,3,3
58328,4,2,4,3,3,2,3,1
58329,4,3,3,2,3,4,4,0
58330,1,6,2,2,3,4,4,13
58331,1,5,0,0,1,0,1,0
58332,2,2,1,1,3,3,4,3
58333,2,5,2,3,4,4,6,0
58334,1,2,4,3,4,4,4,0
58335,0,4,1,1,2,2,3,0
58336,1,3,0,0,1,0,1,0
58337,0,1,4,4,3,2,3,3
58338,0,1,1,0,1,0,1,0
58339,1,3,0,0,1,0,1,0
58340,2,4,0,0,1,0,1,0
58341,2,4,0,0,1,0,1,0
58342,1,4,3,3,4,4,4,4
58343,3,1,2,2,3,3,4,0
58344,0,1,3,3,4,4,5,0
58345,2,1,4,2,3,3,4,0
58346,2,0,1,1,2,2,3,0
58347,0,3,4,3,3,2,3,2
58348,1,3,2,1,2,1,2,1
58349,4,3,1,1,2,1,2,0
58350,4,3,2,1,2,1,2,1
58351,1,6,3,3,3,4,5,0
58352,1,6,1,1,3,2,3,8
58353,4,4,1,1,3,3,4,7
58354,4,2,4,3,3,2,3,1
58355,4,5,1,0,1,1,2,0
58356,3,2,2,2,3,4,4,14
58357,0,1,0,0,1,0,1,0
58358,1,3,3,4,3,3,3,4
58359,2,4,4,3,3,2,3,2
58360,0,3,4,4,4,4,4,0
58361,1,2,3,4,3,2,3,3
58362,2,5,1,2,3,3,4,9
58363,1,3,0,0,1,0,1,0
58364,1,3,0,0,1,0,1,0
58365,2,4,0,0,1,0,1,0
58366,1,3,4,3,3,2,3,3
58367,3,2,0,0,1,0,1,0
58368,1,2,4,3,3,2,3,0
58369,0,3,3,2,2,1,3,1
58370,4,3,4,2,2,2,3,2
58371,4,2,3,1,2,1,2,2
58372,1,3,2,1,2,1,2,1
58373,2,4,2,2,2,1,3,2
58374,0,3,3,4,4,3,4,0
58375,2,5,2,2,3,4,5,12
58376,3,5,2,3,3,4,5,6
58377,3,1,3,4,3,3,4,3
58378,3,1,4,3,3,2,3,3
58379,0,1,4,3,3,3,4,0
58380,3,5,2,2,3,4,5,14
58381,1,3,4,4,3,3,3,3
58382,2,1,0,0,1,1,2,0
58383,2,2,0,0,2,1,2,0
58384,0,1,2,3,4,4,4,3
58385,4,4,0,0,0,0,0,0
58386,1,1,1,1,2,1,2,0
58387,1,3,0,0,1,0,1,0
58388,1,2,1,1,1,0,2,0
58389,1,3,0,0,0,0,1,0
58390,3,2,3,2,2,1,3,2
58391,3,2,0,0,1,0,1,0
58392,0,1,4,4,4,3,3,3
58393,4,1,2,4,4,4,4,4
58394,0,1,4,3,3,2,3,2
58395,0,1,3,4,4,4,5,3
58396,0,1,4,4,4,4,5,4
58397,3,4,2,3,3,4,4,4
58398,1,3,3,4,4,4,5,4
58399,1,3,4,4,4,4,5,5
58400,2,5,2,2,2,1,2,2
58401,2,5,4,3,3,2,3,3
58402,1,1,1,1,2,1,3,0
58403,0,3,3,2,3,3,4,0
58404,0,4,1,1,2,2,3,0
58405,3,6,3,3,3,2,3,14
58406,4,4,2,2,3,3,4,3
58407,2,2,1,1,1,1,2,0
58408,4,3,1,2,3,2,3,3
58409,0,1,2,2,2,2,3,0
58410,1,6,2,3,4,4,5,12
58411,4,4,3,4,2,3,5,8
58412,4,5,3,3,3,4,5,9
58413,4,5,0,0,1,0,1,0
58414,4,3,2,2,3,4,4,8
58415,2,2,1,1,2,1,3,0
58416,2,6,3,2,3,2,3,2
58417,0,1,1,1,1,0,1,0
58418,0,1,3,2,3,2,3,2
58419,0,1,4,4,3,2,3,3
58420,2,1,2,2,3,2,3,2
58421,1,3,3,4,4,4,5,4
58422,1,2,0,0,1,1,2,0
58423,2,1,2,3,3,3,4,3
58424,1,1,0,0,2,1,2,0
58425,3,5,3,3,4,4,5,0
58426,1,4,1,1,1,0,2,1
58427,1,3,1,0,1,0,2,0
58428,1,1,3,2,2,1,3,1
58429,2,3,4,4,3,3,3,2
58430,0,2,4,4,4,4,4,3
58431,0,2,4,4,4,4,4,4
58432,2,5,3,4,3,3,3,3
58433,4,3,0,0,0,0,0,0
58434,4,3,0,0,1,0,1,0
58435,3,4,0,0,2,1,3,8
58436,1,3,4,3,4,4,4,0
58437,2,4,0,0,1,0,1,0
58438,1,2,4,3,3,2,3,2
58439,1,2,3,3,3,2,3,2
58440,1,3,0,0,0,0,0,0
58441,2,4,0,0,0,0,0,0
58442,4,5,0,0,1,0,2,0
58443,0,2,4,2,3,1,3,2
58444,4,1,2,4,4,4,5,4
58445,4,1,4,4,3,3,3,4
58446,3,1,2,3,3,2,3,3
58447,2,1,3,4,3,3,3,2
58448,0,1,0,0,1,0,1,0
58449,2,3,0,0,0,0,1,0
58450,2,5,1,1,2,1,2,1
58451,0,3,3,4,3,3,3,3
58452,1,2,1,1,2,1,2,1
58453,0,1,2,2,3,4,4,0
58454,2,5,3,3,3,2,3,2
58455,1,6,3,3,3,2,3,1
58456,1,6,3,4,3,4,5,1
58457,0,1,2,1,2,1,2,1
58458,1,3,3,4,4,4,5,4
58459,4,3,4,3,3,2,3,2
58460,1,6,3,3,3,4,4,1
58461,3,2,3,3,4,4,5,12
58462,1,2,3,3,3,3,3,2
58463,1,6,3,3,4,4,4,2
58464,3,4,4,3,3,2,3,0
58465,3,2,3,1,2,1,2,1
58466,3,3,1,1,2,1,3,0
58467,4,5,1,3,4,4,4,8
58468,3,5,4,4,3,3,4,0
58469,1,3,3,2,2,1,3,2
58470,1,3,0,0,0,0,0,0
58471,1,3,0,0,0,0,0,0
58472,0,1,2,3,3,2,3,3
58473,0,1,3,4,3,3,4,2
58474,0,1,4,2,3,2,3,2
58475,2,3,3,2,3,2,3,2
58476,2,1,3,3,3,1,3,3
58477,2,1,4,4,3,2,3,2
58478,1,3,0,0,0,0,0,0
58479,1,3,0,0,1,0,2,0
58480,2,4,1,0,1,0,1,0
58481,2,5,3,2,2,1,2,0
58482,2,5,2,3,4,4,5,11
58483,1,2,1,1,1,0,1,0
58484,1,3,0,0,1,1,2,0
58485,4,2,4,4,4,3,4,3
58486,3,5,0,0,1,0,1,0
58487,3,5,2,1,4,4,4,0
58488,1,4,3,1,2,0,2,1
58489,1,2,1,2,3,4,4,13
58490,0,2,4,4,4,4,4,3
58491,3,6,1,2,3,4,4,4
58492,3,6,2,1,2,1,2,1
58493,3,1,0,0,1,0,2,0
58494,2,1,2,3,3,2,3,3
58495,2,1,3,3,3,2,3,3
58496,2,1,2,4,3,2,3,3
58497,3,4,2,2,3,4,4,4
58498,0,1,4,4,4,4,4,3
58499,2,6,2,4,4,3,3,3
58500,0,3,4,3,3,3,4,1
58501,1,1,2,3,3,3,6,2
58502,2,5,1,1,1,0,2,1
58503,2,5,0,0,1,0,2,0
58504,1,4,1,1,3,3,4,12
58505,1,6,1,1,1,0,2,1
58506,0,3,4,4,3,3,4,2
58507,0,4,1,1,3,3,4,5
58508,3,6,4,4,4,4,4,3
58509,0,1,1,1,1,0,2,1
58510,2,0,0,0,2,1,3,0
58511,0,1,3,2,2,2,3,0
58512,0,1,2,1,1,0,2,1
58513,3,4,0,0,0,0,0,0
58514,2,2,0,1,2,2,3,3
58515,4,4,2,2,4,4,5,12
58516,4,4,2,2,3,3,4,0
58517,3,3,4,4,3,3,4,3
58518,3,4,1,1,1,0,2,0
58519,3,5,0,0,0,0,1,0
58520,1,3,0,0,0,0,0,0
58521,1,3,1,0,1,0,2,0
58522,2,4,0,0,1,0,1,0
58523,2,4,0,0,1,0,1,1
58524,2,4,0,0,1,1,2,0
58525,1,2,3,3,3,2,3,2
58526,1,2,4,3,3,2,3,2
58527,2,5,4,4,3,2,3,0
58528,1,3,4,4,3,2,3,2
58529,1,3,1,1,1,0,2,0
58530,2,4,0,0,1,0,2,0
58531,1,3,1,0,1,0,1,0
58532,2,4,2,2,3,2,3,3
58533,2,4,0,0,1,0,1,0
58534,1,3,3,3,3,2,3,2
58535,1,3,3,4,3,3,3,3
58536,3,4,0,0,1,0,2,0
58537,2,1,4,2,3,3,3,3
58538,3,5,3,4,4,4,4,4
58539,1,3,3,4,4,4,5,4
58540,1,7,0,1,2,1,2,1
58541,1,3,2,4,3,2,3,3
58542,4,4,0,0,1,0,2,0
58543,0,1,4,3,3,3,3,0
58544,1,4,2,3,3,2,3,3
58545,2,1,3,4,3,3,3,3
58546,2,1,1,1,1,0,2,1
58547,1,3,1,0,1,0,2,0
58548,0,3,2,2,3,4,4,0
58549,4,2,4,4,3,3,3,0
58550,3,5,1,1,2,1,3,0
58551,0,1,2,3,4,4,5,10
58552,0,5,4,2,4,4,5,0
58553,3,5,2,2,2,1,2,1
58554,1,5,0,0,1,1,2,0
58555,3,1,1,1,2,1,2,0
58556,2,1,0,0,1,0,2,0
58557,3,1,1,1,2,1,2,2
58558,2,4,2,1,3,3,4,0
58559,4,3,3,2,2,1,3,2
58560,0,1,2,1,2,1,2,1
58561,0,1,4,3,3,2,3,2
58562,0,1,4,2,2,1,3,2
58563,4,4,0,0,1,1,2,0
58564,4,2,3,3,4,4,5,12
58565,3,1,1,1,3,3,4,0
58566,0,2,3,3,3,2,3,2
58567,0,3,4,1,2,1,2,1
58568,0,3,2,1,2,1,2,2
58569,2,1,4,3,3,3,4,0
58570,2,5,4,4,3,2,3,3
58571,3,1,4,4,3,3,3,2
58572,3,1,0,0,1,0,1,0
58573,3,5,3,2,2,1,3,0
58574,1,3,3,3,3,2,3,3
58575,2,5,3,3,3,2,3,3
58576,2,5,2,3,3,1,3,3
58577,3,6,2,4,4,4,5,5
58578,2,3,4,3,3,2,3,2
58579,0,1,1,2,2,1,3,2
58580,1,2,4,3,3,2,3,2
58581,2,5,1,2,3,3,4,13
58582,1,3,4,3,3,3,3,3
58583,2,4,0,0,0,0,0,0
58584,1,2,1,1,1,0,2,1
58585,1,3,0,0,1,0,2,0
58586,4,5,2,3,4,4,6,8
58587,3,2,1,1,1,0,1,1
58588,3,2,1,1,1,0,2,0
58589,4,3,0,0,1,0,1,0
58590,0,3,1,0,1,0,1,0
58591,0,1,4,4,4,3,4,3
58592,0,1,4,4,3,2,3,3
58593,0,3,3,3,3,3,4,3
58594,0,1,4,3,3,1,2,0
58595,0,5,3,2,3,3,4,0
58596,2,3,0,0,1,0,2,0
58597,1,2,1,1,3,3,4,12
58598,1,6,2,1,2,1,2,0
58599,4,5,2,3,3,4,4,2
58600,3,4,3,4,3,3,4,3
58601,3,2,2,1,1,0,2,1
58602,0,2,3,2,3,3,4,7
58603,0,2,0,0,1,0,1,0
58604,2,2,4,3,3,2,3,2
58605,1,3,0,0,0,0,0,0
58606,4,4,2,2,3,4,4,12
58607,0,5,3,4,3,3,4,2
58608,0,1,2,4,4,4,5,8
58609,2,1,3,2,2,1,3,2
58610,2,1,2,2,2,1,2,1
58611,2,1,4,4,3,3,3,3
58612,1,6,4,3,3,2,3,2
58613,3,5,2,3,3,4,5,7
58614,3,6,2,2,3,4,4,4
58615,2,6,2,3,5,4,6,0
58616,0,3,4,3,3,2,3,2
58617,4,2,2,3,3,2,3,3
58618,0,2,3,4,3,3,4,3
58619,4,0,1,1,2,1,2,0
58620,2,6,3,4,4,3,4,3
58621,0,1,3,4,3,3,3,3
58622,0,1,2,2,3,4,4,0
58623,1,5,3,2,3,2,3,0
58624,2,3,1,1,2,1,2,1
58625,1,6,3,2,2,1,3,1
58626,4,1,4,3,3,2,3,2
58627,4,2,3,2,2,1,3,1
58628,4,2,2,1,2,1,2,1
58629,3,5,4,2,3,3,5,4
58630,1,7,4,2,2,1,2,1
58631,4,1,4,4,3,3,3,3
58632,1,3,0,0,1,0,1,0
58633,1,3,3,3,3,2,3,2
58634,0,3,3,3,4,4,5,0
58635,3,2,4,2,2,1,2,1
58636,0,1,1,0,1,0,1,0
58637,2,5,2,2,3,3,4,3
58638,4,2,2,3,4,4,5,6
58639,2,2,4,3,3,2,3,3
58640,3,4,4,4,3,3,4,0
58641,2,2,2,1,2,1,2,1
58642,2,2,3,3,3,2,3,2
58643,2,2,2,1,2,1,2,1
58644,2,5,1,0,1,0,2,1
58645,4,1,2,4,4,4,4,4
58646,1,5,1,1,1,0,2,0
58647,4,4,1,1,2,2,3,0
58648,4,4,1,1,2,1,3,0
58649,3,3,3,4,3,2,3,3
58650,4,4,1,2,3,3,4,7
58651,3,5,0,1,2,2,3,7
58652,1,5,2,4,4,3,3,4
58653,3,5,4,3,3,2,3,0
58654,0,2,1,1,3,3,4,6
58655,0,1,0,0,1,0,1,0
58656,1,3,3,4,4,4,4,5
58657,0,1,0,1,2,1,3,0
58658,1,5,0,0,2,1,3,3
58659,3,3,3,2,3,3,4,0
58660,3,2,0,0,0,0,0,0
58661,4,2,3,3,3,2,3,3
58662,4,2,3,2,2,1,3,2
58663,0,1,2,1,2,1,2,0
58664,4,4,4,4,4,3,4,0
58665,2,5,2,3,4,4,5,0
58666,0,1,3,4,4,4,5,4
58667,0,1,4,4,3,3,3,3
58668,0,1,4,4,4,3,3,4
58669,0,1,4,4,4,4,5,5
58670,2,5,4,4,4,3,4,3
58671,1,5,3,4,3,2,3,3
58672,1,5,4,4,3,3,3,3
58673,1,5,3,4,3,4,4,2
58674,1,5,4,4,3,3,3,4
58675,1,5,3,4,3,3,3,3
58676,2,6,3,4,3,3,3,3
58677,2,5,2,2,3,2,4,1
58678,0,2,4,3,3,2,3,0
58679,3,4,1,2,3,4,4,11
58680,3,4,0,0,1,0,1,0
58681,3,4,0,0,0,0,1,0
58682,0,1,2,1,2,1,2,0
58683,4,1,2,2,3,4,4,4
58684,0,1,1,1,1,0,2,0
